movie_id,name,star_id,star_url
7813,李察林克雷特(Richard Linklater),380.0,https://movies.yahoo.com.tw/name_main/380
7816,羅宏康特(Laurent Cantet),7046.0,https://movies.yahoo.com.tw/name_main/7046
7806,英勉,13844.0,https://movies.yahoo.com.tw/name_main/13844
7809,貝納多貝托魯奇(Bernardo Bertolucci),,
7382,尤格藍西莫(Yorgos Lanthimos),9662.0,https://movies.yahoo.com.tw/name_main/9662
7817,丹吉洛伊(Dan Gilroy),42228.0,https://movies.yahoo.com.tw/name_main/42228
7819,約翰法蘭西斯達利,,
7819,強納森高斯汀(Jonathan Goldstein),,
7821,Serge Hazanavicius,42234.0,https://movies.yahoo.com.tw/name_main/42234
7820,大衛雷奇(David Leitch),10439.0,https://movies.yahoo.com.tw/name_main/10439
7401,伊爾蒂蔻恩伊達(Ildikó Enyedi),41468.0,https://movies.yahoo.com.tw/name_main/41468
7826,喬可安華(Joko Anwar),,
7823,李濬益,,
7828,朱利安法黎諾(Julian Farino),42246.0,https://movies.yahoo.com.tw/name_main/42246
7574,史考特沃爾(Scott Waugh),8879.0,https://movies.yahoo.com.tw/name_main/8879
7801,森垣侑大,42211.0,https://movies.yahoo.com.tw/name_main/42211
7375,賽巴斯蒂安雷里奧(Sebastián Lelio),41424.0,https://movies.yahoo.com.tw/name_main/41424
7623,大根仁,,
7408,菲力普拉紹(Philippe Lacheau),23585.0,https://movies.yahoo.com.tw/name_main/23585
6818,蒂妲絲雲頓(Tilda Swinton),920.0,https://movies.yahoo.com.tw/name_main/920
6818,巴泰克茲耶多斯(Bartek Dziadosz),,
6818,克里斯多福羅斯(Christopher Roth),,
6818,柯林麥克比(Colin MacCabe),,
7829,申秀媛(Shin Su-won),42252.0,https://movies.yahoo.com.tw/name_main/42252
7830,麥特許瑞德(Matt Schrade),,
7832,班李文(BEN LEWIN),,
7378,萊恩強森(Rian Johnson),,
7425,金炫錫,,
7837,豪梅巴拿蓋魯(Jaume Balagueró),,
7833,荷西派迪夏,,
7835,法蘭克葛斯湯彼(Franck Gastambide),,
7629,徐紀周,,
7845,麥哈梅沙雷赫魯(Mahamat Saleh Haroun),42288.0,https://movies.yahoo.com.tw/name_main/42288
7843,貝納多貝托魯奇(Bernardo Bertolucci),4553.0,https://movies.yahoo.com.tw/name_main/4553
7840,約翰史蒂芬生(John Stephenson),,
7654,張立嘉,,
7546,石塚敦子,,
7545,齊亞羅區透納(Kiah Roache-Turner),,
7604,傑西哈賈(Jesse Haaja),,
7850,布蘭登克里斯欽(Brandon Christensen),,
7851,卡羅琳拉布雷奇(Caroline Labrèche),,
7851,史提夫雷納德(Steeve Léonard),,
7858,柯林米尼罕(Colin Minihan),,
7852,丹普林高(Dan Pringle),,
7853,奧茲柏金斯(Oz Perkins),,
7856,查德阿契柏德(Chad Archibald),,
7350,路易斯奧立佛(Luis Oliveros),,
7860,葛斯戴維斯 (Garth Davis),,
7863,巴斯卡勞吉爾(Pascal Laugier),,
7542,柯林哈迪(Corin Hardy),,
7848,亞尤赫瑞羅(Yayo Herrero),,
7868,賴國安,42350.0,https://movies.yahoo.com.tw/name_main/42350
7874,三原慧悟,,
7864,史丹利圖奇(Stanley Tucci),796.0,https://movies.yahoo.com.tw/name_main/796
