genre_id,genre_url,movie_id,name
8.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=08,7751,懸疑/驚悚
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7793,劇情
6.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=06,7793,犯罪
8.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=08,7793,懸疑/驚悚
1.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=01,7569,動作
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7569,劇情
10.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=10,7684,愛情
15.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=15,7684,歷史/傳記
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7684,劇情
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7743,劇情
19.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=19,7750,影展
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7756,劇情
10.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=10,7788,愛情
4.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=04,7788,奇幻
9.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=09,7670,喜劇
4.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=04,7683,奇幻
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7683,劇情
15.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=15,7777,歷史/傳記
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7777,劇情
8.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=08,7741,懸疑/驚悚
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7790,劇情
6.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=06,7790,犯罪
8.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=08,7790,懸疑/驚悚
10.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=10,7755,愛情
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7755,劇情
9.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=09,7755,喜劇
10.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=10,7782,愛情
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7782,劇情
8.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=08,7782,懸疑/驚悚
7.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=07,7509,恐怖
8.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=08,7509,懸疑/驚悚
