_id,company,description,duration,imdb_score,intro_photo,last_updated_at,movie_id,name_in_ch,name_in_en,release_date,release_date_str
7679,暗光鳥電影院,"★ 《快克殺手》系列鬼才導演最新自編自導弒親力作
★ 影史戲路最多變 ！奧斯卡影帝尼可拉斯凱吉，火力全開癲瘋之作
★ 天下無不弒的父母！他們創造你，他們養育你，現在，他們要殺了你！
★ 2017多倫多國際影展「午夜瘋狂」單元
★ 2017西班牙錫切斯奇幻影展
★ 2017德州奧斯汀奇幻影展
 
未知的神秘因素導致父母親們集體陷入歇斯底里的瘋狂狀態，並開始對自己的親生子女暴力相向，甚至想殺掉他們！卡莉和她的弟弟必須撐過24小時，設法生存下去……",86,,https://movies.yahoo.com.tw/i/o/production/movies/January2018/frE4cnhWhU9azTXqBVqG-1984x2835.jpg,2018-02-11 03:46:02.405,7679,爸媽也瘋狂,Mom and Dad,2018-01-26 00:00:00.000,2018-01-26
7428,曼迪傳播,"魔術師<御主>與英靈<從者>，為了爭奪能夠實現所有願望的許願機「聖杯」進而發動戰爭。就在「聖杯戰爭」發生後10年，戰火在冬木市再度點燃。繼承上次「聖杯戰爭」參加者衛宮切嗣的遺志，他的養子—衛宮士郎決心參與這場戰鬥。
 
士郎的身邊有個十分仰慕他，名叫間桐櫻的少女。她早晚都會出現在衛宮家，為士郎料理早餐和晚餐。她和孤苦無依的士郎一直過著平靜的生活。然而，當「聖杯戰爭」發動時，冬木市的氛圍就變了。到處傳出發生兇殺案的消息，全鎮籠罩在一股不安的氣氛中，於是士郎決定讓櫻留宿在自己家裡。
 
士郎與他召喚出來的從者—Saber，和魔術師遠坂凜締結了同盟，共同面對「聖杯戰爭」。然而，有人卻在暗中進行詭計，讓這場戰爭開始失序，漸漸脫離軌道…",120,,https://movies.tw.campaign.yahoo.net/i/o/production/movies/October2017/GclZRZ665tHehQaiUcTg-1000x1456.jpg,2018-02-11 03:46:03.272,7428,Fate/stay night [Heaven's Feel] I.預示之花,Fate_stay night [Heaven's Feel] I.presage flower,2018-01-19 00:00:00.000,2018-01-19
7448,車庫娛樂,"★ 改編自中國破億票房電影《全民目擊》
★ 重量級影帝 崔岷植 X 國民女神 朴信惠 X 新醜帥男神 柳俊烈，實力派人氣卡司華麗共演
★ 繼《七號房的禮物》後，朴信惠再度詮釋律師一角
 
泰山（崔岷植 飾）擁有每個男人夢寐以求的一切－金錢、名氣和權力，全都在他的掌心之中，他還有兩個要極力守護的女人，獨生女美萊以及身為知名藝人的未婚妻宥娜（李荷妮 飾）。泰山希望她們能夠和睦相處，但美萊對於未來的繼母充滿敵意。宥娜突然不幸車禍意外身亡，美萊因涉嫌重大被捕入獄。泰山堅信自己的女兒絕不會是殺人兇手，不惜一切動用自己的人脈要保護她。他得知長期跟蹤宥娜的金東明（柳俊烈 飾）掌握死亡車禍真相，遂雇用東明與美萊情同姊妹的好友-熙靜（朴信惠 飾）兩人，擔任美萊辯護律師。他們合力策畫了一場驚心動魄的計畫要揪出殺人兇手。為了找出真相，顛覆整個世界他也在所不惜。",126,,https://movies.tw.campaign.yahoo.net/i/o/production/movies/January2018/KMWyGKwoopUMxhwIjFLm-1984x2835.jpg,2018-02-11 03:46:03.947,7448,沉默的目擊者,Heart Blackened,2018-01-19 00:00:00.000,2018-01-19
7495,CatchPlay,"★《雷神索爾》克里斯漢斯沃X《夜行動物》麥可夏儂X《蟻人》麥可潘納 史上最Man演出
★ 繼《美國狙擊手》後最撼動人心的戰爭內幕  奮不顧身的戰火士兵冒險踏敵營
★ 12人團結一心 攻打敵軍同進同出  兄弟一個都不能少
★ 最熱血沸騰的征戰  揭開美國陸軍特種部隊「綠扁帽」神祕面紗！
★《黑鷹計畫》《怒火邊界》金獎監製  打造緊張震撼的衝鋒攻防戰
★ 深入前線的反恐先驅　真槍實彈的騎馬打仗　唯有勝利才能生存
★ 911事件後的反攻  打響阿富汗戰爭的關鍵任務  反恐最重要的希望
★ 真人實事改編  紐約時報暢銷書躍上銀幕  親眼見證守護和平的英雄
 
美國遭受911攻擊事件過後，祕密派遣一支俗稱「綠扁帽」的陸軍特種部隊潛入阿富汗，聯手當地北方聯盟，對抗阿富汗恐怖分子「塔利班」和蓋達組織，為配合阿富汗地形和攻敵戰略，特種部隊們駕著馬匹化身騎兵隊，在險惡的山區追擊敵軍，一連串生死交鋒的激烈戰爭一觸即發。
 
這12人，是國家唯一的希望
911恐怖攻擊重擊美國，但美國也不甘示弱，立即指派一支陸軍特種部隊祕密前往阿富汗，在新隊長米契尼爾森（克里斯漢斯沃 飾）的帶領下，得說服北方軍閥阿布都拉希德杜斯塔姆與他們結盟，對恐怖組織「塔利班」反擊。為適應當地山形和北方軍閥的作戰模式，這群身負重任的特種部隊也騎馬變身騎兵，在荒野和山區追擊敵軍，經過多次緊張交火，他們占領了軍事要塞城市馬扎里沙里夫，在那裡受到當地區民的熱烈歡迎，但卻意外遭到一大群塔利班軍隊埋伏，他們能夠死裡逃生嗎？
 
【關於電影】
 
《12猛漢》改編自道格史達頓（Doug Stanton）於2009年出版的暢銷著作《Horse Soldiers》，描述美國911事件後，一支特種部隊被派往阿富汗的真實事件，這個派遣任務在當時是祕密行動，是美國反恐戰爭的先端，更是美國派兵進駐阿富汗的先驅部隊，而這支軍隊被美國寄予了厚望，不僅是代表美國反恐的第一步，也打響了阿富汗戰爭，反擊行動的成敗在歷史上甚為關鍵。
 
本片由在廣告界的大展長才的導演尼可萊弗格席（Nicolai Fuglsig）執導，劇本由《竊盜城》的編劇彼得克雷格（Peter Craig）和《沉默的羔羊》編劇泰德戴利（Ted Tally）聯手撰寫，監製團隊則是《樂來越愛你》、《怒火邊界》金獎團隊班底組成。以《雷神索爾》系列電影走紅的澳洲性格男星克里斯漢斯沃（Chris Hemsworth）擔綱男主角，他更首次和星老婆艾兒莎巴塔奇（Elsa Pataky）共演，配角群也十分強大，包含奧斯卡男配角提名麥可夏儂（Michael Shannon）、《蟻人》超搶眼綠葉麥可潘納（Michael Peña）和以《月光下的藍色男孩》嶄露頭角的崔範坦羅德（Trevante Rhodes）。
 
克里斯漢斯沃曾在拍《雷神索爾》時習得馬術技巧，但拍這部片的騎馬功夫卻是完全不同等級，尤其要騎著馬到畫面的定位，更是一大考驗，不過由於當時的特種部隊也未有馬術經驗，所以克里斯漢斯沃表示：「我們並不需要看起來像是馬術高手。」對於飾演反恐戰爭中的英勇士兵，他也對這群真實的戰士表達看法：「他們身為軍人，為了造福其他人而得讓自己身陷極度危險的處境，還投入其中和當地人做好外交關係，讓被壓迫的人民都可以獲得自由，這是非常令人欽佩的！」
 
《12猛漢》在美國新墨西哥州、墨西哥索科羅島等地拍攝完成，更進入新墨西哥州的白沙國家公園（White Sands National Monument）取景，打造真實又壯觀的戰爭場景。為營造緊張刺激的戰爭氛圍，本片找來《全面啟動》配樂師羅恩巴夫（Lorne Balfe）操刀，《黑塔》攝影師拉斯莫斯海斯特貝格（Rasmus Videbæk）掌鏡，《復仇者聯盟》系列剪接師麗莎拉塞克（Lisa Lassek）則擔綱剪接。",130,,https://movies.tw.campaign.yahoo.net/i/o/production/movies/December2017/uxzZxkRYuJAewjXFstBj-5433x7756.jpg,2018-02-11 03:46:04.640,7495,12猛漢,12 Strong,2018-01-19 00:00:00.000,2018-01-19
7566,華納兄弟,"《大災難家》由詹姆斯法蘭科（《彌留之際》、《神之子》）自導自演，改編自一齣悲喜劇的真實故事，描述電影導演湯米維索是好萊塢的門外漢，但他對藝術滿懷熱忱和真誠，只是作法令人質疑。他的故事頌揚了友誼、藝術表達及不顧眾人反對追求夢想。這部傳記片改編自葛瑞賽斯特羅私密大公開的暢銷書，娓娓道來湯米維索的災難經典CULT片《房間》（史上最偉大的爛片）的拍攝過程，以爆笑又致敬的方式讓大家瞭解，成為傳奇的方法不只一種，當你不知道自己在做什麼時，你的成就反而沒有極限。
 
《大災難家》的主要卡司包括戴夫法蘭科（《惡鄰纏身》、《出神入化》）飾演葛瑞賽斯特羅；奧斯卡獎提名男星詹姆斯法蘭科（《127小時》、電視影集《墮落街傳奇》）飾演湯米維索；塞斯羅根（《惡鄰纏身》、《功夫熊貓》電影系列）飾演山帝史奎拉；愛莉森布里（電視影集《廣告狂人》、電視影集《GLOW：華麗女子摔跤聯盟》）飾演安柏；艾莉葛蕾諾（《激情熱線》）飾演茱莉葉丹尼爾；喬許哈契遜（《飢餓遊戲》電影系列）飾演菲利普海德曼；以及奧斯卡獎提名女星賈姬威佛（《生存法則》、《派特的幸福劇本》）飾演凱洛琳米諾特。 
 
編劇是史考特諾伊史達特與麥克H.韋伯（《戀夏500日》、《生命中的美好缺憾》），改編自葛瑞賽斯特羅和湯姆畢賽爾所寫的《大災難家：我在 《房間》 裡的人生，史上最偉大的爛片》（The Disaster Artist: My Life Inside the Room, The Greatest Bad Movie Ever Made）。製片人是詹姆斯法蘭科、文斯朱利威特、伊凡戈博、塞斯羅根和詹姆斯威佛。監製是史考特諾伊史達特、麥克韋伯、陶比艾瑪李奇、李察布瑞納、麥可迪斯可、戴夫諾伊史達特、亞麗山卓亞麥爾提、羅伊李、約翰鮑爾斯密道頓、納森卡恩、喬德瑞克、艾琳威斯特曼、凱莉康諾普和漢斯里特。
 
幕後創意團隊包括攝影指導布蘭登特羅斯特（《惡鄰纏身》、《名嘴出任務》）、製作設計克里斯史佩爾曼（《菠蘿快遞》、《大明星世界末日》）、剪接；史黛西謝勒德（《流行巨星：永不停歇》）及服裝設計布蘭達艾班丹多羅（《麥可-我的直男前男友》、《阿德拉爾日記》）。配樂則是戴夫波特（電視影集《絕命毒師》）。
 《大災難家》由A24與新線影業聯合出品，Good Universe與Point Gray/Ramona Films製作，全美由A24發行，全球由華納兄弟影業發行。",104,,https://movies.tw.campaign.yahoo.net/i/o/production/movies/November2017/wyGMcN3Pi63T90b7aH6x-1679x2405.jpg,2018-02-11 03:46:05.309,7566,大災難家,The Disaster Artist,2018-01-19 00:00:00.000,2018-01-19
7591,東昊,"★第70屆坎城影展金棕櫚最高榮譽 ★代表瑞典角逐奧斯卡最佳外語片
★鬼才魯本奧斯倫最狂新作 
★美國國家影評人協會五大外語片 
★入圍歐洲電影獎最佳影片、最佳導演、最佳男主角、最佳喜劇、最佳編劇
 
沒人性到什麼地步？才能觸及你的人性
「廣場是信任與關懷的殿堂，在裡頭，我們有同樣的義務與權力 。」當代藝術館上上下下都忙著替即將開幕的新展覽《廣場》添脂抹粉，希望有機會炒熱特展、一夕爆紅。但平時瀟灑沈穩、風度翩翩的館長克里斯欽（克萊斯邦 飾演）卻有點心不在焉，因為在每天上班必經、人潮熙來攘往的廣場上，他的錢包手機被人扒走了。
 
他一邊構思如何出狠招揪出扒手，一邊還要應付過度殷勤的藝文女記者（伊莉莎白摩斯 飾演）、腦力激盪到有點走火入魔的行銷團隊、附庸風雅但又難搞的捐款貴賓。隨著開展時間漸漸逼近，接踵而來的意外搞得日子雞飛狗跳，眾人心中抓狂指數逐漸升高，廣場所標榜的信任與關懷也即將崩壞...。
 
【關於電影】
 
影史最狂坎城金棕櫚 問鼎奧斯卡最佳外語片殿堂
《抓狂美術館》為瑞典鬼才導演魯本奧斯倫繼《婚姻風暴》最新作品，以當代藝術館核心與週邊看似光鮮亮麗的人們作為主角，用他擅長的「尷尬時刻」與冷冽的留白美感佐以黑色幽默，一針見血地揭露中產文化菁英生活中的困境、慾望、甚至是人性醜陋，讓人在看片時笑著笑著就哭了，心寒而莞爾。
 
靠著這股獨到魅力，《抓狂美術館》爆冷門拿下第七十屆坎城影展最高榮譽金棕櫚大獎，西班牙國寶名導、評審團主席阿莫多瓦力挺盛讚：「以妙不可言的想像力處理這種嚴肅題材，非常、非常、非常有趣！」除了入圍歐洲電影獎最佳影片、最佳導演等五項大獎，《抓狂美術館》也代表瑞典角逐奧斯卡最佳外語片，並搶先入選美國國家影評人獎五大外語片，可望於年末獎季獲得更多佳績。",152,,https://movies.tw.campaign.yahoo.net/i/o/production/movies/December2017/GX9a1kbzUwgE8LfKx3W8-566x800.jpg,2018-02-11 03:46:06.043,7591,抓狂美術館,The Square,2018-01-19 00:00:00.000,2018-01-19
7599,華映,"★改編自日本推理大師最暢銷作品，全新翻拍華語版
★人氣新星王俊凱、迪麗熱巴及實力派董子健全新詮釋，成龍展現演技化身雜貨店老闆
★一家不只賣日常用品的雜貨店，時光交錯開啟了一段溫暖動人的故事
 
一家在僻靜街道旁的雜貨店，只要寫下煩惱投進店前門鐵捲門的投信口，第二天就會在店後的牛奶箱裡得到回答。
某夜，3個身在迷途的年輕人阿傑、小波、彤彤無意闖入，竟收到一封來自過去的諮詢信，在不斷的回信和收信過程中，過去連結了未來，也不經意串聯了他們的人生，3人也收到對於自己困惑的解答。",111,,https://movies.tw.campaign.yahoo.net/i/o/production/movies/December2017/m6F7VyEw97QuUY5JyKuF-1920x2744.jpg,2018-02-11 03:46:07.091,7599,解憂雜貨店 華語版,Namiya,2018-01-19 00:00:00.000,2018-01-19
7635,牽猴子整合行銷股份有限公司,"★ 第24屆台灣國際女性影展 台灣競賽銀獎
★ 繼《朝聖者》、《心子》，導演林麗芳睽違九年推出最新力作
★ 踏上千山之巔、萬水之源的喜馬拉雅山，看見生命的另一種姿態
 
西藏與印度交界，海拔四千兩百七十公尺的喜馬拉雅山高原荒漠，有著難以言傳的景致、無法想像的孤寂，同時卻也散發一種喜馬拉雅山特有的包容、謙卑、與堅忍。來自台灣的導演林麗芳，與藏傳佛教女性出家眾-安尼們共同渡過了一個夏天，趁著冰雪封山前，細細領會生命的頑強與美麗。
 
社會地位卑微、受教育的機會少之又少，成為「尊瑪」，或許是她們擺脫宿命的一種可能。尊瑪（Tsunma），藏語意為高貴純潔女性，同時為藏傳佛教女性出家眾「安尼」的尊稱。林麗芳個別走訪印度喜馬拉雅山區的斯皮提（Spiti）、拉達克（Ladakh）及達蘭沙拉（Dharamshala）的三個寺院。透過林麗芳的鏡頭，不論是年僅4歲的小安尼，還是拉達克的第一位安尼藏醫，亦或是西藏第一批女格西的一員；即便身處於嚴峻的環境中，她們卻不畏艱辛貧困，努力學習，展現堅持信仰與夢想的姿態，格外耀眼。
 
繼《朝聖者》、《心子》兩部關於藏傳佛教的紀錄片，林麗芳導演睽違九年，推出第三部曲《尊瑪、尊瑪：我和她們在喜馬拉雅的夏天》。踏上千山之巔、萬水之源的喜馬拉雅山，看見生命的另一種姿態。
 
【拍攝紀錄】
 
「我感覺喜馬拉雅山不斷地呼喚我，傾聽著內心的聲音，我下了決心，一個人背起攝影機，展開這趟旅行」——導演 林麗芳
 
一種喜馬拉雅山特有的謙卑與堅忍：她和安尼們的生活日記
2005年，林麗芳導演第一次去佛陀得道的地方印度菩提迦耶做十萬大禮拜，她認識了三位安尼（女性出家人）。安尼們從遙遠的南印度來到菩提迦耶，她們總在凌晨三點半起床、每天做三千次大禮拜，到了晚上還要讀經，積極認真向學、待人溫暖誠摯。林麗芳在她們身上看見了嚮往已久的典範精神，心想「如果有機會，我想拍攝關於安尼的紀錄片。」
這樣的想法成為她心中的一顆種子，種子逐漸萌芽，《尊瑪、尊瑪：我和她們在喜馬拉雅的夏天》應運而生，她和她們一起在喜馬拉雅山生活，用攝影機記錄下安尼如何在自然嚴峻的高原上生活，和她們的信仰與夢想。
 
這是一場身體與心靈的大旅行：因為孤獨，所以純粹
有別於過往創作，喜馬拉雅山的生活對林麗芳來說，是心智與體力上前所未見的挑戰。海拔四千兩百公尺的高度連走路都變得困難，林麗芳經常在固定腳架後就無力移動，加上太陽反射強、難以看清楚螢幕，讓她拍攝過程中不時有鏡位少、畫面失焦的困擾。當地物質資源匱乏，每次吃飯就只有白飯、糌粑、奶茶，曾一個月只吃過三次青菜。在斯皮提的生活尤其古樸，取水不易，不時斷電。若來不及將拍攝器材充電，需要搭乘一天只有一班的公車，到一個半小時車程的鎮上。
 
然而真正挑戰林麗芳的是孤寂與荒涼，當夜晚來臨，世界變得無聲無息。但也正是喜馬拉雅山的荒涼與孤寂，讓林麗芳心無旁鶩，隨時都能專注地投入創作，她說：「創作者常常覺得很孤獨，我體會到這種孤獨可能是一種命運，是必須的。」。也或許因為嚴峻環境，人與人的關係更加緊密。即使林麗芳完全不會說藏語、拉達克語，也不擅長英語，仍舊與安尼相處和諧，人與人之間甚至有種敏略的觀察力，能夠主動發現他人的需要，尚未開口求助，就有人主動前來幫助。林麗芳感受到安尼有一種「把壞日子過成好日子」的本事，其中的道理在於「少是一種多」，即使物資匱乏，仍然活得富足。
 
「紀錄片和攝影對我來講都是一樣的，我就是用鏡頭來說我的故事，我就在那裡。」 ，  林麗芳歷經15年，進出印度18回，透過紀錄片《心子》、《朝聖者》、《尊瑪．尊瑪：我和她們在喜馬拉雅的夏天》的拍攝，留下珍貴影像。這部電影是屬於喜馬拉雅山上安尼的故事。她們的生活即是一種信仰。喜馬拉雅的夏天，用一雙不一樣的眼睛，看見另一種生活，看見自己。",70,,https://movies.tw.campaign.yahoo.net/i/o/production/movies/December2017/Hr2fe0XWYFKLoeqEQuBC-566x800.jpg,2018-02-11 03:46:08.009,7635,尊瑪、尊瑪：我和她們在喜馬拉雅的夏天,"Tsunma, Tsunma: My Summer with the Female Monastics of the Himalaya",2018-01-19 00:00:00.000,2018-01-19
7522,車庫娛樂,"★ 繼《我只是個計程車司機》後，韓國又一反思歷史沉痛之作
★ 改編自真實事件，一探韓國「6月民主運動」的導火線
★ 繼《追擊者》《黃海追緝》後，兩大影帝金倫奭(金允錫) X 河正宇 破天荒再度共演
★ 繼《下女的誘惑》後，河正宇與金泰梨二度交手
★ CJ娛樂繼《華麗的假期》事隔十年，再度以民主運動為題材攝製作品
★ 張駿桓導演與金倫奭(金允錫)、呂珍九繼《華頤》後二度合作，呂珍九特別演出已故烈士朴鍾哲
 
1987年的「6月民主運動」，為反全斗煥軍事獨裁政權，全國各地上百萬人的示威抗議遊行，眾志成城下扭轉了韓國的民主未來。而在6月民主運動前，本部電影描述一段不可不知的真實故事－「朴鍾哲拷問致死事件」。
 
「只是拍了一下桌子，那孩子就死了」
1987年1月，接受警方調查的一名22歲大學生朴鍾哲，在偵訊過程中猝死，為了湮滅其真實死因，治安本部(警方)朴處長（金倫奭 飾）要求以最快速度火化遺體。但值班檢察官崔桓（河正宇 飾）深感案情不單純，質疑死因，要求一定要驗屍，警檢雙方展開激烈攻防。警方逕自公布死因為「休克致死」，但根據現場遺留下的痕跡與解剖結果，皆指向朴鍾哲乃因不當拷問致死！
 
追蹤此案的尹記者（李熙俊 飾）寫了「大學生朴鍾哲，水刑拷問途中因窒息而亡」的報導，引發全國國民軒然大波，朴處長指示趙班長（朴喜洵 飾） 與其手下警員，要他們務必要平息此事。意圖埋藏真相的警察、想要找出真相的檢察官與媒體，雙方爆發大戰。一個大學生之死改變了一切……",130,,https://movies.tw.campaign.yahoo.net/i/o/production/movies/January2018/4aNsTxXj9z76YCQ0Kl5N-1984x2835.jpg,2018-02-11 03:46:09.235,7522,1987：黎明到來的那一天,1987: When The Day Comes,2018-01-12 00:00:00.000,2018-01-12
7608,龍祥電影,連恩尼遜與鬼才導演豪梅寇勒特瑟拉這對黃金搭檔，繼《空中救援》後又一刺激燒腦動作驚悚巨作。在這部融合動作場面的高概念神秘驚悚片中，連恩尼遜飾演一位規律通勤上下班的保險業務員─麥可。在與一名神秘女子交談後，麥可被迫在列車到站前，找出潛藏於通勤列車上的不速之客，他必須在有限的時間內去破解這個謎團，麥可意識到一個致命的計劃正在展開，他不知不覺地被捲入一樁犯罪陰謀之中，這是一場攸關自身與全車乘客生死存亡的賭注。,105,,https://movies.tw.campaign.yahoo.net/i/o/production/movies/January2018/S0ZoKyGD1KRYyK8Kb9LV-702x1000.jpg,2018-02-11 03:46:09.982,7608,疾速救援,The Commuter,2018-01-12 00:00:00.000,2018-01-12
7612,海鵬,"★法國票房大破4.2億
★龔古爾文學獎奇想小說改編
★法國安古蘭國際影展開幕片
★西班牙聖賽巴提昂影展國際首映
★台北金馬國際影展影迷嘉年華
 
顛沛流離！紙醉金迷！揭發人性的最惡與最善！
金錢！名利！一場華麗絕美的復仇行動
出身法國貴族的愛德華，在亂世中不得不提槍上戰場，卻為了拯救同袍阿爾伯特，原本俊俏的臉龐慘遭炸傷。受傷的他不忍讓家人難過，選擇躲在面具後面、過著窮途潦倒的生活。
此時，背信忘義的小人軍官竟發起災難財，在戰後飛黃騰達，與一貧如洗的愛德華相比，有如天壤之別。為了實現心中的正義，愛德華與阿爾伯特決定放手一搏，在巴黎陷入金錢、名利的狂歡時，暗地裡展開一場華麗絕美的復仇行動…。
電影改編自法國文學巨擘皮耶勒梅特的獲獎小說，刻畫法國社會的底層貧困與上流暴富，琳瑯炫麗的面具更將奇想與現實接軌，從血肉橫飛的泥濘戰場，晉升到紙醉金迷的華美派對。片名更暗示經歷人生顛沛輝煌後，隱藏在面具下的傷痛始終難以撫平，或許只能相約天上再見…。
 
【關於電影】
 
爆富！報復！曲折離奇《天上再見》投資七億華麗打造
創下法國4.2億台幣票房紀錄的電影《天上再見》（See You Up There），是由法國男星亞伯杜龐蒂（Albert Dupontel）演而優則導的最新作品，劇情刻劃一次大戰後，從血肉橫飛的泥濘戰場走出、進入紙醉金迷的法國社會。電影不僅獲得近年法國最鉅的七億台幣投資，也集結法國影壇一線巨星擔綱演出，未開拍就先造成轟動。拍完便風光獲選西班牙聖賽巴提昂國際影展，更獲邀金馬國際影展搶先首映。
 
《天上再見》改編自法國當代大師皮耶勒梅特（Pierre Lemaitre）的同名小說，該書不僅勇奪文壇最高榮譽龔古爾文學獎，單是法國更創下數百萬本的熱銷紀錄。故事藉由一名軍官與兩名逃兵、天差地別的命運，控訴了戰爭的無情，國家的背信忘義，貪婪吞噬著人性…。小說前年在台出版也獲廣大迴響，影星陳柏霖、知名導演易智言都大力推薦，盛讚它「充滿衝突，文字飽含詩意」，使《天上再見》電影在台上映備獲矚目。
 
該片時空背景設定在1920年代的巴黎。2位英勇的士兵從戰場歸來，國家和人民卻遺忘了他們；甘當懦夫和逃兵的軍官反而平步青雲，過上了令人稱羨的生活。身負重傷又一貧如洗的2位士兵，決定策劃一場波及全法國的巨大騙局，這是他們對世界的報復，更是對命運的還擊…。
 
《天上再見》全片靈動活躍、曲折離奇，劇情前所未見，既尖酸諷刺又娛樂性十足，既滑稽可笑又發人深省。該片在法國上映四週便吸引了超過200萬人次欣賞，輕鬆刷出4.2億票房佳績。今年以《BPM》在坎城大放異彩的男星比斯卡亞（Nahuel Pérez Biscayart），於片中飾演遭毀容的士兵，境遇令人揪心，獲【好萊塢報導】（THR）盛讚「演出令人震撼！」。",118,,https://movies.tw.campaign.yahoo.net/i/o/production/movies/December2017/rRQDTLwoNh07n5VKSTGE-1000x1429.jpg,2018-02-11 03:46:10.706,7612,天上再見,See You Up There,2018-01-12 00:00:00.000,2018-01-12
7617,索尼影業,描述在1983年夏天，一名17歲美國少年艾里歐派爾曼(堤摩西柴勒梅德 飾演)在義大利北部的家族別墅裡，一如往常地陶醉在自身改編音樂及與女性好友瑪西亞兩小無猜的互動中。直到某天，一位正攻讀博士學位的研究生奧立佛(艾米漢默 飾演)來此擔任父親的暑期實習生，兩人間的情慾情愫在溫暖陽光的催化下萌芽，正值情竇初開的艾里歐也逐漸意識到年輕學者奧立佛與這個刻苦銘心的盛夏將永遠改變他的生活。,132,,https://movies.tw.campaign.yahoo.net/i/o/production/movies/December2017/3JjLtyF23l6FimFfvDVk-2033x2903.jpg,2018-02-11 03:46:12.154,7617,以你的名字呼喚我,Call Me by Your Name,2018-01-12 00:00:00.000,2018-01-12
7504,傳影互動 ifilm,"小時候，我們都希望成為閃亮亮的大人
長大後，卻只想要平凡的幸福
 
小琪6歲時跟著爸媽一起搬到台北，懵懂無知的小琪不懂什麼叫做幸福，卻十分期待在「幸福路」的新生活。上學後的小琪，努力成為一個好學生，希望自己可以出人頭地符合媽媽爸爸的期許，但漸漸長大後發現，即便努力唸書依舊對自己的未來很迷惘。
 
畢業後小琪在阿文表哥的推薦下到美國工作、而後結婚，看似眾人覺得美好的人生，小琪卻在異地迷失了自己⋯直到媽媽一通電話通知她阿嬤過世了，小琪收拾行李匆匆地回到台灣，再度回到「幸福路」，兒時的同學們各自有不同的人生。那小琪呢？是否變成理想中的大人了？
 
【關於電影】
 
《幸福路上》從小琪的成長故事出發，帶領觀眾穿梭台灣80年代至今的各種時代變遷，透過小琪這一路上從懵懂無知到勇敢出走的自我追尋，去探討屬於這代人的幸福究竟是什麼？小琪就如同你我一般，努力尋找屬於自己的幸福，《幸福路上》不單單只是小琪的故事，也是獻給台灣的一份情書，透過一張張手繪動畫，重新紀錄身為台灣人都曾有過的共同記憶。
 
金馬創投百萬首獎張艾嘉、杜琪峯真情推薦
「這個故事很重要，身為台灣人你一定要把它拍出來」
《幸福路上》源起自一段13分鐘的動畫短片，這個充滿台灣味的故事，忠實呈現了大家都有過的童年回憶，樸實獨特的動畫風格及令人會心一笑的故事劇情，成功打動了眾多評審，接連獲得了當年度金馬創投的百萬首獎，以及台北電影節最佳動畫短片等多項獎項，當時的金馬創投評審主席杜琪峯導演，更是在會後特地向宋欣穎導演致意，拍著她的肩膀說：「這個故事很重要，很感人，你身為台灣人一定要把它拍出來！」金馬主席張艾嘉也稱讚：「人生最需要的就是幸褔，我在《幸福路上》裡頭看到了這份很重要的溫暖，已經好久沒有看到這樣的作品了」
 
獻給家鄉的情書「幸福到底是什麼？」
《幸福路上》故事感動來自世界各地的同學
「幸福到底是什麼？我是如何成為現在這樣的人？」這是《幸福路上》的核心構想，一切從宋欣穎導演在美國留學時的第一堂編劇課開始說起，老師要求大家分享自己的人生故事，聽著同學分享各種新奇的人生經歷，導演緊張地不知道該怎麼辦，因為沒有什麼特別的故事好說，覺得自己的經歷比別人平淡很多，「我來自一個叫做幸福路的地方⋯⋯」當她娓娓道來自己家鄉的故事時，同學的眼睛全亮了起來：「哇！住在一個叫幸福的地方！你的人生一定過得很快樂」，但諷刺地是，其實幸褔路附近是工業區，周圍的水溝當時多是工業污染，但同學們卻非常投入地聽著他分享關於「幸福路」上發生的大小事，讓她意識到原來自己家鄉的故事也能這麼吸引人，越「在地」的故事其實越「國際」，因而開啟了創作《幸福路上》的創作契機，想要把關於家鄉、關於追求幸福的故事，說給更多人聽！
 
台灣之光登上世界舞台！
《幸福路上》入圍釜山影展年度動畫單元
電影分級影片「罵罵號小琪」躍上電影大銀幕當女主角！
台灣動畫電影躍上世界舞台！《幸福路上》出征釜山影展「年度動畫單元」！宋欣穎導演集結台灣動畫優秀人才，創作國產動畫作品《幸福路上》，以樸實細緻的畫風、饒富趣味的人物故事，入選今年釜山影展的「年度動畫單元」，能躋身該單元為台灣動畫電影爭一口氣實屬不易！同樣入選該單元的皆是來自各國的最優秀動畫作品，包括來自吉卜力工作室班底的《瑪麗與魔女之花》、安錫國際動畫影展最佳動畫的《宣告黎明的露之歌》等作品。《幸福路上》除了在釜山影展、金馬創投及台北電影獎打響知名度以外，「小琪」其實早已是家喻戶曉的明星！在電影院分級廣告中，那個「看恐怖片不小心尿床」的小朋友、逗趣的爸爸媽媽，正是《幸福路上》的主角小琪與她的家人！這次電影將延續分級廣告中的樸實畫風，將這個非常有台灣味的故事說給更多人聽！",111,,https://movies.tw.campaign.yahoo.net/i/o/production/movies/November2017/dUV7xD4KzFemu0MYb20l-1500x2143.png,2018-02-11 03:46:13.121,7504,幸福路上,On Happiness Road,2018-01-05 00:00:00.000,2018-01-05
